date,Low,High
1/2/1995,21.82857143,31.52857143
1/9/1995,22.15714286,32.07142857
1/16/1995,22.2,32.3
1/23/1995,23.01428571,31.04285714
1/30/1995,20.6,31.68571429
2/6/1995,20.88571429,31.97142857
2/13/1995,23.14285714,32.58571429
2/20/1995,23.01428571,33.27142857
2/27/1995,23.45714286,32.7
3/6/1995,22.98571429,32.88571429
3/13/1995,23.85714286,34.17142857
3/20/1995,24.27142857,33.14285714
3/27/1995,24.82857143,33.74285714
4/3/1995,25.21428571,35.37142857
4/10/1995,25.52857143,34.54285714
4/17/1995,25.74285714,34.34285714
4/24/1995,26.14285714,35.62857143
5/1/1995,26.42857143,36
5/8/1995,25.78571429,32.2
5/15/1995,25.95714286,33.84285714
5/22/1995,25.91428571,32.92857143
5/29/1995,25.28571429,32.41428571
6/5/1995,25.55714286,32.22857143
6/12/1995,25.37142857,31.95714286
6/19/1995,24.88571429,31.02857143
6/26/1995,24.87142857,30.94285714
7/3/1995,24.35714286,30.82857143
7/10/1995,24.02857143,30.05714286
7/17/1995,23.87142857,30.4
7/24/1995,24.21428571,30.48571429
7/31/1995,24.18571429,30.64285714
8/7/1995,24.61428571,31.1
8/14/1995,24.67142857,31.14285714
8/21/1995,24.25714286,28.98571429
8/28/1995,24.45714286,29.57142857
9/4/1995,23.84285714,28.9
9/11/1995,23.94285714,29.4
9/18/1995,24.04285714,29.44285714
9/25/1995,23.71428571,30.25714286
10/2/1995,23.88571429,29.31428571
10/9/1995,24.15714286,29.81428571
10/16/1995,24.12857143,30.75714286
10/23/1995,23.68571429,30.27142857
10/30/1995,23.55714286,29.94285714
11/6/1995,23.82857143,30.18571429
11/13/1995,23.38571429,30.24285714
11/20/1995,22.68571429,28.61428571
11/27/1995,22.08571429,27.82857143
12/4/1995,20.61428571,28.48571429
12/11/1995,21.75714286,28.27142857
12/18/1995,22.34285714,29.48571429
12/25/1995,21.02857143,28.52857143
1/1/1996,19.17142857,28.87142857
1/8/1996,21.5,30.42857143
1/15/1996,20.95714286,30.78571429
1/22/1996,22.9,29.75714286
1/29/1996,22.04285714,29.6
2/5/1996,21.91428571,31.07142857
2/12/1996,23.25714286,32.24285714
2/19/1996,23.02857143,33.14285714
2/26/1996,22.05714286,32.22857143
3/4/1996,21.67142857,33.3
3/11/1996,23.58571429,34.48571429
3/18/1996,24.78571429,34.98571429
3/25/1996,25.38571429,35.45714286
4/1/1996,25.38571429,33.98571429
4/8/1996,25.18571429,32.48571429
4/15/1996,25.12857143,32.84285714
4/22/1996,24.85714286,32.05714286
4/29/1996,25.41428571,32.48571429
5/6/1996,25.54285714,32.65714286
5/13/1996,24.42857143,29.98571429
5/20/1996,24.68571429,31.01428571
5/27/1996,24.9,31.3
6/3/1996,24.77142857,30.88571429
6/10/1996,24.47142857,29.71428571
6/17/1996,24.15714286,29.82857143
6/24/1996,24.47142857,31.28571429
7/1/1996,24.62857143,30.91428571
7/8/1996,24.32857143,30.44285714
7/15/1996,24.3,30.18571429
7/22/1996,24.35714286,30.14285714
7/29/1996,24.58571429,30.47142857
8/5/1996,24.35714286,30.6
8/12/1996,24.15714286,31.48571429
8/19/1996,23.74285714,30.31428571
8/26/1996,23.87142857,30.25714286
9/2/1996,23.55714286,29.24285714
9/9/1996,24.44285714,30.02857143
9/16/1996,24.6,30.77142857
9/23/1996,24.15714286,29.35714286
9/30/1996,23.74285714,29.2
10/7/1996,23.67142857,30.41428571
10/14/1996,23.98571429,30.1
10/21/1996,23.58571429,29.3
10/28/1996,23.45714286,28.77142857
11/4/1996,23.31428571,30.12857143
11/11/1996,23.55714286,29.64285714
11/18/1996,22.61428571,29.64285714
11/25/1996,23.48571429,29.64285714
12/2/1996,23.28571429,28.72857143
12/9/1996,22.12857143,29.05714286
12/16/1996,22.22857143,27.08571429
12/23/1996,20.18571429,27.65714286
12/30/1996,19.84285714,28.2
1/6/1997,19.35714286,28.8
1/13/1997,20.57142857,29.72857143
1/20/1997,20.9,30.41428571
1/27/1997,21.8,31.41428571
2/3/1997,23.28571429,31.54285714
2/10/1997,23.6,30.64285714
2/17/1997,22.58571429,30.85714286
2/24/1997,22.91428571,31.7
3/3/1997,22.3,32.67142857
3/10/1997,23.65714286,32.81428571
3/17/1997,24.25714286,32.84285714
3/24/1997,24.58571429,35.11428571
3/31/1997,24.87142857,34.5
4/7/1997,24.95714286,31.92857143
4/14/1997,24.7,32.38571429
4/21/1997,24.87142857,34.04285714
4/28/1997,25.85714286,34.77142857
5/5/1997,25.97142857,33.9
5/12/1997,25.47142857,32.72857143
5/19/1997,24.9,31.28571429
5/26/1997,25.21428571,30.6
6/2/1997,24.7,30.61428571
6/9/1997,24.68571429,32.3
6/16/1997,25.17142857,32.64285714
6/23/1997,24.52857143,30.27142857
6/30/1997,24.21428571,31.08571429
7/7/1997,24.25714286,30.15714286
7/14/1997,24.08571429,29.67142857
7/21/1997,24.3,29.55714286
7/28/1997,24.54285714,29.14285714
8/4/1997,23.81428571,30.6
8/11/1997,24.61428571,31.44285714
8/18/1997,24.64285714,29.87142857
8/25/1997,24.2,30.72857143
9/1/1997,24.25714286,31.67142857
9/8/1997,24.1,30.94285714
9/15/1997,23.77142857,28.54285714
9/22/1997,24,29.95714286
9/29/1997,23.55714286,29.92857143
10/6/1997,23.72857143,30.47142857
10/13/1997,23.95714286,30.71428571
10/20/1997,23.97142857,30.8
10/27/1997,23.7,29.94285714
11/3/1997,23.14285714,29.67142857
11/10/1997,23.24285714,30.42857143
11/17/1997,23.32857143,30.81428571
11/24/1997,23.22857143,31.18571429
12/1/1997,22.38571429,31.92857143
12/8/1997,23.72857143,31.78571429
12/15/1997,22.75714286,33.3
12/22/1997,22.78571429,32.47142857
12/29/1997,22.27142857,32.67142857
1/5/1998,23.97142857,33.78571429
1/12/1998,23.87142857,33.25714286
1/19/1998,23.94285714,34.17142857
1/26/1998,24.24285714,34.01428571
2/2/1998,24.3,33.94285714
2/9/1998,23.94285714,33.9
2/16/1998,24.22857143,33.98571429
2/23/1998,24.88571429,33.84285714
3/2/1998,24.92857143,35.25714286
3/9/1998,24.94285714,35.04285714
3/16/1998,23.64285714,34.55714286
3/23/1998,25.45714286,36.34285714
3/30/1998,26.15714286,36.58571429
4/6/1998,26.04285714,35.62857143
4/13/1998,26.07142857,34.04285714
4/20/1998,26,33.51428571
4/27/1998,26.22857143,34.28571429
5/4/1998,27.24285714,36.6
5/11/1998,27.08571429,35.38571429
5/18/1998,26.8,33.12857143
5/25/1998,26.44285714,31.74285714
6/1/1998,25.47142857,32.44285714
6/8/1998,25.42857143,31.15714286
6/15/1998,25.45714286,31.57142857
6/22/1998,24.95714286,30.51428571
6/29/1998,24.32857143,30.48571429
7/6/1998,24.77142857,30.98571429
7/13/1998,25.04285714,31.67142857
7/20/1998,24.71428571,31.65714286
7/27/1998,24.47142857,30.74285714
8/3/1998,24.57142857,30.17142857
8/10/1998,24.58571429,31
8/17/1998,24.22857143,30.52857143
8/24/1998,24.92857143,32.3
8/31/1998,24.5,30.55714286
9/7/1998,24.57142857,31.18571429
9/14/1998,24.34285714,29.41428571
9/21/1998,24.02857143,29.35714286
9/28/1998,23.6,29.42857143
10/5/1998,24,29.57142857
10/12/1998,24.1,30.94285714
10/19/1998,23.88571429,29.58571429
10/26/1998,23.88571429,30.14285714
11/2/1998,23.68571429,30.34285714
11/9/1998,22.87142857,27.5
11/16/1998,22.94285714,28.67142857
11/23/1998,22.75714286,28.47142857
11/30/1998,23.28571429,30.08571429
12/7/1998,21.88571429,27.05714286
12/14/1998,21.08571429,27.08571429
12/21/1998,22.74285714,29.12857143
12/28/1998,22.31428571,29.52857143
1/4/1999,20.94285714,28.62857143
1/11/1999,22.68571429,29.5
1/18/1999,22.9,30.8
1/25/1999,22.97142857,30.37142857
2/1/1999,21.78571429,30.28571429
2/8/1999,23.35714286,31.45714286
2/15/1999,22.22857143,31.67142857
2/22/1999,23.34285714,33.41428571
3/1/1999,23.97142857,31.85714286
3/8/1999,24.37142857,33.08571429
3/15/1999,24.68571429,33.62857143
3/22/1999,24.9,33.88571429
3/29/1999,25.18571429,32.8
4/5/1999,24.45714286,31.42857143
4/12/1999,24.77142857,31.31428571
4/19/1999,24.6,31.08571429
4/26/1999,24.37142857,30.7
5/3/1999,24.2,30.9
5/10/1999,24.37142857,30.14285714
5/17/1999,24.07142857,30.37142857
5/24/1999,24.24285714,30.68571429
5/31/1999,24.24285714,28.8
6/7/1999,24.1,30.4
6/14/1999,23.65714286,29.3
6/21/1999,23.45714286,30.7
6/28/1999,23.9,29.95714286
7/5/1999,23.7,30.71428571
7/12/1999,23.94285714,30.01428571
7/19/1999,23.78571429,29.57142857
7/26/1999,24.18571429,29.68571429
8/2/1999,24.21428571,30.27142857
8/9/1999,23.88571429,31.14285714
8/16/1999,24.1,30.6
8/23/1999,23.82857143,29.9
8/30/1999,23.57142857,29.85714286
9/6/1999,23.61428571,30.35714286
9/13/1999,24.12857143,31.04285714
9/20/1999,24.28571429,31.11428571
9/27/1999,23.67142857,30.57142857
10/4/1999,23.8,30.78571429
10/11/1999,23.84285714,30.02857143
10/18/1999,23.44285714,29.01428571
10/25/1999,23.71428571,29.11428571
11/1/1999,23.22857143,27.9
11/8/1999,23.47142857,30.15714286
11/15/1999,22.77142857,29.35714286
11/22/1999,23.15714286,30.17142857
11/29/1999,23.12857143,28.68571429
12/6/1999,21.78571429,27.84285714
12/13/1999,22.71428571,28.58571429
12/20/1999,18.35714286,26.67142857
12/27/1999,21.15714286,29.57142857
1/3/2000,22.84285714,30.35714286
1/10/2000,22.97142857,31.01428571
1/17/2000,22.41428571,30.57142857
1/24/2000,21.94285714,31.22857143
1/31/2000,22.4,31.41428571
2/7/2000,22.47142857,31.17142857
2/14/2000,23.61428571,32.65714286
2/21/2000,24.25714286,32.84285714
2/28/2000,24.01428571,32.7
3/6/2000,24.82857143,32.21428571
3/13/2000,24.4,32.45714286
3/20/2000,23.9,33.75714286
3/27/2000,24.38571429,33.57142857
4/3/2000,25.07142857,33.51428571
4/10/2000,24.8,31.2
4/17/2000,24.28571429,31.31428571
4/24/2000,25.02857143,32.28571429
5/1/2000,24.7,32.41428571
5/8/2000,25,31.65714286
5/15/2000,25.02857143,31.31428571
5/22/2000,25.14285714,31.74285714
5/29/2000,24.31428571,29.44285714
6/5/2000,24.34285714,30.85714286
6/12/2000,24.54285714,30.55714286
6/19/2000,23.8,30.45714286
6/26/2000,23.98571429,30.34285714
7/3/2000,24.34285714,30.3
7/10/2000,23.97142857,29.22857143
7/17/2000,23.7,30.54285714
7/24/2000,23.97142857,30.77142857
7/31/2000,24.14285714,31.02857143
8/7/2000,24.17142857,31.37142857
8/14/2000,23.74285714,29.74285714
8/21/2000,24,29.52857143
8/28/2000,23.87142857,30.3
9/4/2000,24.02857143,30.51428571
9/11/2000,23.68571429,30.05714286
9/18/2000,23.91428571,30.4
9/25/2000,23.97142857,30.81428571
10/2/2000,23.5,29
10/9/2000,23.51428571,27.61428571
10/16/2000,23.72857143,30.1
10/23/2000,23.7,29.9
10/30/2000,22.91428571,28.98571429
11/6/2000,22.4,29.88571429
11/13/2000,23.41428571,29.75714286
11/20/2000,23.31428571,29.51428571
11/27/2000,23.05714286,29.87142857
12/4/2000,22.64285714,28.47142857
12/11/2000,23.15714286,29.78571429
12/18/2000,22.71428571,29.74285714
12/25/2000,22.5,29.2
1/1/2001,21.58571429,28.94285714
1/8/2001,22.82857143,29.52857143
1/15/2001,22.21428571,29.02857143
1/22/2001,22.6,31.21428571
1/29/2001,22.52857143,31.12857143
2/5/2001,22.98571429,32.01428571
2/12/2001,22.3,30.94285714
2/19/2001,23.17142857,31.35714286
2/26/2001,23,33.71428571
3/5/2001,24.97142857,34.42857143
3/12/2001,24.55714286,33.17142857
3/19/2001,24.37142857,30.58571429
3/26/2001,24.31428571,31.07142857
4/2/2001,24.42857143,32.05714286
4/9/2001,24.85714286,33.71428571
4/16/2001,25.6,33.92857143
4/23/2001,25.42857143,32.22857143
4/30/2001,25.35714286,32.77142857
5/7/2001,26.21428571,34.88571429
5/14/2001,24.78571429,30.82857143
5/21/2001,25.05714286,31.5
5/28/2001,24.62857143,31.18571429
6/4/2001,24.61428571,31.18571429
6/11/2001,24.65714286,31.51428571
6/18/2001,24.45714286,30.05714286
6/25/2001,24.08571429,29.37142857
7/2/2001,24.22857143,29.17142857
7/9/2001,24.25714286,31.08571429
7/16/2001,24.41428571,30.91428571
7/23/2001,24.18571429,31.48571429
7/30/2001,24.22857143,31.05714286
8/6/2001,24.27142857,29.71428571
8/13/2001,23.95714286,29.11428571
8/20/2001,24.37142857,30.24285714
8/27/2001,24.74285714,30.72857143
9/3/2001,24.08571429,31.4
9/10/2001,24.08571429,30.87142857
9/17/2001,24.3,31.15714286
9/24/2001,23.98571429,30.17142857
10/1/2001,24.05714286,29.98571429
10/8/2001,23.88571429,30.04285714
10/15/2001,24.02857143,30.12857143
10/22/2001,23.82857143,29.57142857
10/29/2001,23.87142857,29.71428571
11/5/2001,23.01428571,29.98571429
11/12/2001,21.74285714,28.98571429
11/19/2001,21.07142857,28.72857143
11/26/2001,21.97142857,30.21428571
12/3/2001,22.61428571,30.84285714
12/10/2001,23.35714286,30.54285714
12/17/2001,22.65714286,31.91428571
12/24/2001,22.04285714,30.55714286
12/31/2001,20.62857143,30.74285714
1/7/2002,20.68571429,31.35714286
1/14/2002,23.25714286,33.21428571
1/21/2002,23.01428571,33.68571429
1/28/2002,22.5,33.35714286
2/4/2002,21.71428571,32.95714286
2/11/2002,22.34285714,33.18571429
2/18/2002,23.48571429,33.72857143
2/25/2002,23.4,34.32857143
3/4/2002,23.6,33.74285714
3/11/2002,23.94285714,34.48571429
3/18/2002,24.77142857,34.97142857
3/25/2002,25.45714286,34.65714286
4/1/2002,25.02857143,35.2
4/8/2002,25.42857143,34.77142857
4/15/2002,26,35.2
4/22/2002,26.3,35.4
4/29/2002,27.07142857,37.38571429
5/6/2002,26.51428571,35.22857143
5/13/2002,25.84285714,34.1
5/20/2002,26.1,33.88571429
5/27/2002,25.17142857,32.82857143
6/3/2002,25.44285714,32.28571429
6/10/2002,24.88571429,31.6
6/17/2002,24.62857143,29.35714286
6/24/2002,24.54285714,30.97142857
7/1/2002,25.57142857,31.27142857
7/8/2002,25.47142857,31.67142857
7/15/2002,24.41428571,31.45714286
7/22/2002,25.05714286,31.92857143
7/29/2002,24.5,31.2
8/5/2002,24.41428571,30.91428571
8/12/2002,24.24285714,27.81428571
8/19/2002,23.92857143,29.77142857
8/26/2002,24.01428571,31.1
9/2/2002,24.64285714,31.1
9/9/2002,23.7,29.78571429
9/16/2002,23.95714286,29.82857143
9/23/2002,24.1,30.65714286
9/30/2002,23.95714286,30.57142857
10/7/2002,23.72857143,30.1
10/14/2002,24.41428571,30.91428571
10/21/2002,23.78571429,29.81428571
10/28/2002,23.64285714,30.31428571
11/4/2002,22.8,29.2
11/11/2002,24,30.41428571
11/18/2002,23.85714286,30
11/25/2002,23.35714286,29.5
12/2/2002,23.64285714,30.3
12/9/2002,23.02857143,29.88571429
12/16/2002,23.5,30.95714286
12/23/2002,23.71428571,30.18571429
12/30/2002,22.54285714,29.41428571
1/6/2003,21.38571429,29.98571429
1/13/2003,21.72857143,31.21428571
1/20/2003,21.35714286,31.21428571
1/27/2003,22.67142857,32.47142857
2/3/2003,21.92857143,31.97142857
2/10/2003,24.58571429,33.94285714
2/17/2003,23.97142857,33.44285714
2/24/2003,24.1,33.45714286
3/3/2003,24.7,34.17142857
3/10/2003,24.97142857,34.5
3/17/2003,24.92857143,34.45714286
3/24/2003,25.7,35.25714286
3/31/2003,25.91428571,34.58571429
4/7/2003,25.32857143,35.68571429
4/14/2003,26.08571429,35.2
4/21/2003,26.21428571,35.17142857
4/28/2003,26.97142857,35.17142857
5/5/2003,26.02857143,32.17142857
5/12/2003,24.62857143,30
5/19/2003,25.28571429,31.05714286
5/26/2003,25,29.77142857
6/2/2003,24.41428571,31.3
6/9/2003,25.17142857,31.74285714
6/16/2003,24.78571429,30.24285714
6/23/2003,24.35714286,30.98571429
6/30/2003,23.97142857,29.51428571
7/7/2003,24.21428571,30.61428571
7/14/2003,24.65714286,31.18571429
7/21/2003,24.17142857,29.67142857
7/28/2003,24.41428571,30.47142857
8/4/2003,24.44285714,30.48571429
8/11/2003,24.52857143,30.84285714
8/18/2003,24.11428571,30.25714286
8/25/2003,24.15714286,30.81428571
9/1/2003,24.12857143,30.5
9/8/2003,24.08571429,29.57142857
9/15/2003,23.91428571,30.25714286
9/22/2003,23.78571429,30.32857143
9/29/2003,24.25714286,29.77142857
10/6/2003,24.04285714,30.44285714
10/13/2003,23.74285714,28.47142857
10/20/2003,23.34285714,28.64285714
10/27/2003,23.08571429,30.12857143
11/3/2003,23.62857143,30.72857143
11/10/2003,23.71428571,30.14285714
11/17/2003,23.5,30.55714286
11/24/2003,22.84285714,30.68571429
12/1/2003,21.48571429,30.7
12/8/2003,22.82857143,31.02857143
12/15/2003,21.44285714,29.01428571
12/22/2003,21.02857143,30.27142857
12/29/2003,22.92857143,31.48571429
1/5/2004,23.51428571,32.54285714
1/12/2004,23.08571429,32.35714286
1/19/2004,22.34285714,31.9
1/26/2004,23.07142857,32.58571429
2/2/2004,23.28571429,32.62857143
2/9/2004,22.15714286,31.35714286
2/16/2004,22.04285714,32.18571429
2/23/2004,23.05714286,32.5
3/1/2004,24.07142857,33.54285714
3/8/2004,24.01428571,33.91428571
3/15/2004,24.17142857,33.44285714
3/22/2004,25.18571429,33.24285714
3/29/2004,25.07142857,34.72857143
4/5/2004,25.74285714,34.35714286
4/12/2004,26.34285714,34.62857143
4/19/2004,26.22857143,35.14285714
4/26/2004,26.6,35.64285714
5/3/2004,26.22857143,34.41428571
5/10/2004,26.01428571,33.47142857
5/17/2004,25.04285714,31.45714286
5/24/2004,24.84285714,31.57142857
5/31/2004,24.32857143,31.02857143
6/7/2004,24.51428571,29.45714286
6/14/2004,24.34285714,30.3
6/21/2004,25.02857143,31.22857143
6/28/2004,24.95714286,30.81428571
7/5/2004,24.42857143,31.21428571
7/12/2004,24.21428571,30.94285714
7/19/2004,24.04285714,30.1
7/26/2004,24.07142857,28.84285714
8/2/2004,23.67142857,29.9
8/9/2004,24.21428571,30
8/16/2004,24.41428571,29.71428571
8/23/2004,24.77142857,30.6
8/30/2004,24,31.35714286
9/6/2004,24.02857143,30.9
9/13/2004,23.78571429,29.92857143
9/20/2004,24.24285714,30.84285714
9/27/2004,24.01428571,29.61428571
10/4/2004,23.41428571,29.27142857
10/11/2004,23.42857143,30.11428571
10/18/2004,23.22857143,30.5
10/25/2004,23.62857143,31.21428571
11/1/2004,24.11428571,31.15714286
11/8/2004,24.15714286,31.02857143
11/15/2004,23.37142857,30.82857143
11/22/2004,23.35714286,31.25714286
11/29/2004,23.45714286,31.25714286
12/6/2004,23.14285714,31.58571429
12/13/2004,22.05714286,31.62857143
12/20/2004,20.41428571,31.1
12/27/2004,21.68571429,31.24285714
1/3/2005,21.42857143,31.02857143
1/10/2005,22.2,31.22857143
1/17/2005,21.34285714,32.17142857
1/24/2005,22.1,31.21428571
1/31/2005,22.31428571,32.17142857
2/7/2005,23.64285714,33.67142857
2/14/2005,23.87142857,33.32857143
2/21/2005,23.1,33.77142857
2/28/2005,23.74285714,32.77142857
3/7/2005,22.61428571,33.12857143
3/14/2005,24.41428571,34.31428571
3/21/2005,25.3,35.02857143
3/28/2005,25.41428571,34.97142857
4/4/2005,25.75714286,34.52857143
4/11/2005,25.4,34.78571429
4/18/2005,26.25714286,34.98571429
4/25/2005,25.55714286,32.68571429
5/2/2005,26.3,34.9
5/9/2005,25.38571429,31.1
5/16/2005,25.07142857,31.34285714
5/23/2005,25.14285714,32.25714286
5/30/2005,25.2,31.27142857
6/6/2005,25.04285714,31.3
6/13/2005,25.3,31.85714286
6/20/2005,24.71428571,31.25714286
6/27/2005,24.31428571,30.27142857
7/4/2005,23.95714286,29.7
7/11/2005,24.55714286,30.88571429
7/18/2005,24.42857143,30.05714286
7/25/2005,24.48571429,29.28571429
8/1/2005,24.47142857,30.61428571
8/8/2005,24.58571429,30.17142857
8/15/2005,24.22857143,30.98571429
8/22/2005,24.52857143,31.28571429
8/29/2005,24.27142857,30.74285714
9/5/2005,24.24285714,30.05714286
9/12/2005,23.9,29.38571429
9/19/2005,24,30.72857143
9/26/2005,24.04285714,30.52857143
10/3/2005,24.31428571,30.51428571
10/10/2005,24.15714286,30.4
10/17/2005,23.72857143,29.15714286
10/24/2005,23.68571429,30.58571429
10/31/2005,23.98571429,29.67142857
11/7/2005,23.94285714,29.88571429
11/14/2005,23.64285714,29.84285714
11/21/2005,22.25714286,29.77142857
11/28/2005,23.17142857,29.27142857
12/5/2005,22.67142857,28.31428571
12/12/2005,22.25714286,27.62857143
12/19/2005,20.48571429,26.5
12/26/2005,22.52857143,29.1
1/2/2006,22.21428571,29.05714286
1/9/2006,21.34285714,29.58571429
1/16/2006,22.82857143,30.32857143
1/23/2006,21.8,30.17142857
1/30/2006,23,31.8
2/6/2006,23.18571429,31.68571429
2/13/2006,23.91428571,33.04285714
2/20/2006,24.41428571,33.64285714
2/27/2006,23.88571429,32.25714286
3/6/2006,23.54285714,33.02857143
3/13/2006,24.22857143,32.55714286
3/20/2006,24.8,34.41428571
3/27/2006,25.25714286,33.74285714
4/3/2006,25.34285714,32.7
4/10/2006,25,33.08571429
4/17/2006,25.31428571,33.84285714
4/24/2006,25.3,32.91428571
5/1/2006,25.11428571,31.87142857
5/8/2006,25.2,32.78571429
5/15/2006,24.78571429,31.57142857
5/22/2006,24.34285714,30.84285714
5/29/2006,24.82857143,31.41428571
6/5/2006,24.38571429,31.44285714
6/12/2006,24.58571429,30.71428571
6/19/2006,24.48571429,30.05714286
6/26/2006,24.38571429,28.38571429
7/3/2006,24.22857143,29.87142857
7/10/2006,24.57142857,30.54285714
7/17/2006,24.31428571,30.37142857
7/24/2006,24.44285714,30.81428571
7/31/2006,23.88571429,29.44285714
8/7/2006,24.52857143,30.1
8/14/2006,24.1,30.18571429
8/21/2006,24.24285714,30.87142857
8/28/2006,23.77142857,30.45714286
9/4/2006,24.35714286,31.37142857
9/11/2006,24.07142857,30.37142857
9/18/2006,23.64285714,29.48571429
9/25/2006,23.85714286,28.97142857
10/2/2006,23.97142857,29.55714286
10/9/2006,23.57142857,29.52857143
10/16/2006,24.05714286,30.6
10/23/2006,23.84285714,30.74285714
10/30/2006,23.78571429,30.27142857
11/6/2006,23.5,30.48571429
11/13/2006,23.52857143,31.44285714
11/20/2006,23.75714286,31.74285714
11/27/2006,23.65714286,33.08571429
12/4/2006,23.8,31.55714286
12/11/2006,23.8,32.05714286
12/18/2006,22.02857143,31.94285714
12/25/2006,22.51428571,31.44285714
1/1/2007,23.87142857,29.27142857
1/8/2007,23,30.1
1/15/2007,23.84285714,31.44285714
1/22/2007,22.54285714,32.25714286
1/29/2007,19.68571429,29.92857143
2/5/2007,21.98571429,32.97142857
2/12/2007,22.25714286,32.78571429
2/19/2007,23.87142857,33.31428571
2/26/2007,23.94285714,33.07142857
3/5/2007,24.47142857,33.42857143
3/12/2007,25.01428571,34
3/19/2007,24.42857143,31.8
3/26/2007,24.14285714,32.68571429
4/2/2007,25.1,34.98571429
4/9/2007,25.45714286,33.75714286
4/16/2007,25.87142857,34.47142857
4/23/2007,25.94285714,33.45714286
4/30/2007,25.21428571,32.55714286
5/7/2007,24.71428571,29.71428571
5/14/2007,24.51428571,30.35714286
5/21/2007,25.18571429,31.78571429
5/28/2007,24.77142857,31.07142857
6/4/2007,25,31.75714286
6/11/2007,25.42857143,31.8
6/18/2007,24.72857143,29.82857143
6/25/2007,24.62857143,30.01428571
7/2/2007,24.37142857,29.3
7/9/2007,24.6,29.51428571
7/16/2007,24.51428571,30.98571429
7/23/2007,24.22857143,30.51428571
7/30/2007,24.22857143,28.67142857
8/6/2007,24.4,30.1
